     time       1        0
  12.7327 14.1746 419.8501
  12.7928 14.1159 421.6514
  12.8529 14.0573 423.4460
  12.9129 13.9991 425.2341
  12.9730 13.9410 427.0156
  13.0330 13.8832 428.7905
  13.0931 13.8257 430.5589
  13.1532 13.7683 432.3207
  13.2132 13.7113 434.0760
  13.2733 13.6544 435.8247
  13.3333 13.5978 437.5669
  13.3934 13.5414 439.3026
  13.4535 13.4853 441.0318
  13.5135 13.4294 442.7546
  13.5736 13.3737 444.4708
  13.6336 13.3182 446.1806
  13.6937 13.2630 447.8840
  13.7538 13.2080 449.5809
  13.8138 13.1533 451.2714
  13.8739 13.0987 452.9555
  13.9339 13.0444 454.6332
  13.9940 12.9903 456.3045
  14.0541 12.9365 457.9695
  14.1141 12.8828 459.6281
  14.1742 12.8294 461.2804
  14.2342 12.7762 462.9263
  14.2943 12.7233 464.5660
  14.3544 12.6705 466.1994
  14.4144 12.6180 467.8265
  14.4745 12.5657 469.4473
  14.5345 12.5136 471.0619
  14.5946 12.4617 472.6702
  14.6547 12.4100 474.2724
  14.7147 12.3586 475.8684
  14.7748 12.3073 477.4581
  14.8348 12.2563 479.0418
  14.8949 12.2055 480.6192
  14.9550 12.1549 482.1906
  15.0150 12.1045 483.7558
  15.0751 12.0543 485.3150
  15.1351 12.0043 486.8680
  15.1952 11.9545 488.4150
  15.2553 11.9050 489.9560
  15.3153 11.8556 491.4909
  15.3754 11.8064 493.0198
  15.4354 11.7575 494.5427
  15.4955 11.7087 496.0597
  15.5556 11.6602 497.5707
  15.6156 11.6118 499.0757
  15.6757 11.5637 500.5748
  15.7357 11.5158 502.0681
  15.7958 11.4680 503.5554
  15.8559 11.4205 505.0369
  15.9159 11.3731 506.5125
  15.9760 11.3260 507.9823
  16.0360 11.2790 509.4463
  16.0961 11.2322 510.9044
  16.1562 11.1857 512.3568
  16.2162 11.1393 513.8035
  16.2763 11.0931 515.2444
  16.3363 11.0471 516.6795
  16.3964 11.0013 518.1090
  16.4565 10.9557 519.5328
  16.5165 10.9103 520.9509
  16.5766 10.8650 522.3633
  16.6366 10.8200 523.7702
  16.6967 10.7751 525.1714
  16.7568 10.7304 526.5670
  16.8168 10.6859 527.9571
  16.8769 10.6416 529.3415
  16.9369 10.5975 530.7205
  16.9970 10.5536 532.0939
  17.0571 10.5098 533.4619
  17.1171 10.4662 534.8243
  17.1772 10.4229 536.1813
  17.2372 10.3796 537.5328
  17.2973 10.3366 538.8789
  17.3574 10.2937 540.2197
  17.4174 10.2511 541.5550
  17.4775 10.2086 542.8849
  17.5375 10.1662 544.2095
  17.5976 10.1241 545.5288
  17.6577 10.0821 546.8427
  17.7177 10.0403 548.1513
  17.7778  9.9987 549.4547
  17.8378  9.9572 550.7528
  17.8979  9.9160 552.0457
  17.9580  9.8748 553.3334
  18.0180  9.8339 554.6158
  18.0781  9.7931 555.8931
  18.1381  9.7525 557.1652
  18.1982  9.7121 558.4321
  18.2583  9.6718 559.6939
  18.3183  9.6317 560.9506
  18.3784  9.5918 562.2023
  18.4384  9.5520 563.4488
  18.4985  9.5124 564.6903
  18.5586  9.4730 565.9268
  18.6186  9.4337 567.1582
  18.6787  9.3946 568.3846
  18.7387  9.3557 569.6061
  18.7988  9.3169 570.8226
  18.8589  9.2782 572.0341
  18.9189  9.2398 573.2407
  18.9790  9.2015 574.4425
  19.0390  9.1633 575.6393
  19.0991  9.1253 576.8312
  19.1592  9.0875 578.0183
  19.2192  9.0498 579.2006
  19.2793  9.0123 580.3781
  19.3393  8.9749 581.5507
  19.3994  8.9377 582.7186
  19.4595  8.9007 583.8817
  19.5195  8.8638 585.0400
  19.5796  8.8270 586.1937
  19.6396  8.7904 587.3426
  19.6997  8.7540 588.4868
  19.7598  8.7177 589.6264
  19.8198  8.6816 590.7613
  19.8799  8.6456 591.8916
  19.9399  8.6097 593.0172
  20.0000  8.5740 594.1383
  20.0601  8.5385 595.2547
  20.1201  8.5031 596.3666
  20.1802  8.4679 597.4739
  20.2402  8.4328 598.5767
  20.3003  8.3978 599.6750
  20.3604  8.3630 600.7688
  20.4204  8.3283 601.8581
  20.4805  8.2938 602.9430
  20.5405  8.2594 604.0234
  20.6006  8.2252 605.0994
  20.6607  8.1911 606.1709
  20.7207  8.1571 607.2381
  20.7808  8.1233 608.3009
  20.8408  8.0896 609.3593
  20.9009  8.0561 610.4134
  20.9610  8.0227 611.4632
  21.0210  7.9894 612.5086
  21.0811  7.9563 613.5498
  21.1411  7.9233 614.5867
  21.2012  7.8905 615.6193
  21.2613  7.8578 616.6477
  21.3213  7.8252 617.6718
  21.3814  7.7928 618.6918
  21.4414  7.7605 619.7076
  21.5015  7.7283 620.7191
  21.5616  7.6963 621.7265
  21.6216  7.6644 622.7298
  21.6817  7.6326 623.7290
  21.7417  7.6010 624.7240
  21.8018  7.5695 625.7150
  21.8619  7.5381 626.7018
  21.9219  7.5068 627.6846
  21.9820  7.4757 628.6634
  22.0420  7.4447 629.6381
  22.1021  7.4139 630.6088
  22.1622  7.3832 631.5755
  22.2222  7.3525 632.5383
  22.2823  7.3221 633.4970
  22.3423  7.2917 634.4519
  22.4024  7.2615 635.4027
  22.4625  7.2314 636.3497
  22.5225  7.2014 637.2928
  22.5826  7.1716 638.2319
  22.6426  7.1419 639.1672
  22.7027  7.1123 640.0987
  22.7628  7.0828 641.0263
  22.8228  7.0534 641.9501
  22.8829  7.0242 642.8700
  22.9429  6.9951 643.7862
  23.0030  6.9661 644.6986
  23.0631  6.9372 645.6072
  23.1231  6.9085 646.5121
  23.1832  6.8798 647.4132
  23.2432  6.8513 648.3106
  23.3033  6.8229 649.2043
  23.3634  6.7946 650.0944
  23.4234  6.7665 650.9807
  23.4835  6.7384 651.8634
  23.5435  6.7105 652.7425
  23.6036  6.6827 653.6179
  23.6637  6.6550 654.4897
  23.7237  6.6274 655.3579
  23.7838  6.6000 656.2225
  23.8438  6.5726 657.0835
  23.9039  6.5454 657.9410
  23.9640  6.5182 658.7949
  24.0240  6.4912 659.6453
  24.0841  6.4643 660.4922
  24.1441  6.4375 661.3356
  24.2042  6.4109 662.1755
  24.2643  6.3843 663.0119
  24.3243  6.3578 663.8449
  24.3844  6.3315 664.6744
  24.4444  6.3053 665.5005
  24.5045  6.2791 666.3232
  24.5646  6.2531 667.1425
  24.6246  6.2272 667.9584
  24.6847  6.2014 668.7709
  24.7447  6.1757 669.5800
  24.8048  6.1501 670.3858
  24.8649  6.1246 671.1883
  24.9249  6.0992 671.9875
  24.9850  6.0740 672.7833
  25.0450  6.0488 673.5758
  25.1051  6.0237 674.3651
  25.1652  5.9988 675.1511
  25.2252  5.9739 675.9339
  25.2853  5.9492 676.7134
  25.3453  5.9245 677.4897
  25.4054  5.9000 678.2627
  25.4655  5.8755 679.0326
  25.5255  5.8512 679.7993
  25.5856  5.8269 680.5628
  25.6456  5.8028 681.3231
  25.7057  5.7787 682.0803
  25.7658  5.7548 682.8344
  25.8258  5.7309 683.5853
  25.8859  5.7072 684.3331
  25.9459  5.6836 685.0779
  26.0060  5.6600 685.8195
  26.0661  5.6366 686.5581
  26.1261  5.6132 687.2936
  26.1862  5.5899 688.0261
  26.2462  5.5668 688.7555
  26.3063  5.5437 689.4819
  26.3664  5.5208 690.2053
  26.4264  5.4979 690.9257
  26.4865  5.4751 691.6431
  26.5465  5.4524 692.3576
  26.6066  5.4298 693.0690
  26.6667  5.4073 693.7776
  26.7267  5.3849 694.4832
  26.7868  5.3626 695.1859
  26.8468  5.3404 695.8856
  26.9069  5.3183 696.5825
  26.9670  5.2963 697.2764
  27.0270  5.2743 697.9675
  27.0871  5.2525 698.6558
  27.1471  5.2307 699.3412
  27.2072  5.2090 700.0237
  27.2673  5.1875 700.7034
  27.3273  5.1660 701.3803
  27.3874  5.1446 702.0544
  27.4474  5.1233 702.7257
  27.5075  5.1020 703.3942
  27.5676  5.0809 704.0599
  27.6276  5.0599 704.7229
  27.6877  5.0389 705.3831
  27.7477  5.0180 706.0406
  27.8078  4.9972 706.6953
  27.8679  4.9765 707.3474
  27.9279  4.9559 707.9967
  27.9880  4.9354 708.6434
  28.0480  4.9150 709.2873
  28.1081  4.8946 709.9286
  28.1682  4.8743 710.5673
  28.2282  4.8541 711.2032
  28.2883  4.8340 711.8366
  28.3483  4.8140 712.4673
  28.4084  4.7941 713.0954
  28.4685  4.7742 713.7209
  28.5285  4.7544 714.3438
  28.5886  4.7347 714.9641
  28.6486  4.7151 715.5819
  28.7087  4.6956 716.1971
  28.7688  4.6762 716.8097
  28.8288  4.6568 717.4198
  28.8889  4.6375 718.0273
  28.9489  4.6183 718.6324
  29.0090  4.5992 719.2349
  29.0691  4.5801 719.8349
  29.1291  4.5612 720.4325
  29.1892  4.5423 721.0275
  29.2492  4.5235 721.6201
  29.3093  4.5047 722.2102
  29.3694  4.4861 722.7979
  29.4294  4.4675 723.3832
  29.4895  4.4490 723.9660
  29.5495  4.4306 724.5464
  29.6096  4.4122 725.1244
  29.6697  4.3940 725.6999
  29.7297  4.3758 726.2731
  29.7898  4.3576 726.8440
  29.8498  4.3396 727.4124
  29.9099  4.3216 727.9785
  29.9700  4.3037 728.5422
  30.0300  4.2859 729.1036
  30.0901  4.2682 729.6627
  30.1502  4.2505 730.2195
  30.2102  4.2329 730.7739
  30.2703  4.2154 731.3261
  30.3303  4.1979 731.8759
  30.3904  4.1805 732.4235
  30.4505  4.1632 732.9688
  30.5105  4.1460 733.5118
  30.5706  4.1288 734.0526
  30.6306  4.1117 734.5911
  30.6907  4.0947 735.1274
  30.7508  4.0777 735.6615
  30.8108  4.0609 736.1933
  30.8709  4.0440 736.7230
  30.9309  4.0273 737.2504
  30.9910  4.0106 737.7757
  31.0511  3.9940 738.2987
  31.1111  3.9775 738.8196
  31.1712  3.9610 739.3384
  31.2312  3.9446 739.8550
  31.2913  3.9283 740.3694
  31.3514  3.9120 740.8817
  31.4114  3.8958 741.3919
  31.4715  3.8797 741.9000
  31.5315  3.8637 742.4059
  31.5916  3.8477 742.9098
  31.6517  3.8317 743.4115
  31.7117  3.8159 743.9112
  31.7718  3.8001 744.4088
  31.8318  3.7843 744.9043
  31.8919  3.7687 745.3978
  31.9520  3.7531 745.8893
  32.0120  3.7376 746.3786
  32.0721  3.7221 746.8660
  32.1321  3.7067 747.3513
  32.1922  3.6913 747.8347
  32.2523  3.6761 748.3160
  32.3123  3.6608 748.7953
  32.3724  3.6457 749.2726
  32.4324  3.6306 749.7479
  32.4925  3.6156 750.2213
  32.5526  3.6006 750.6927
  32.6126  3.5857 751.1622
  32.6727  3.5709 751.6296
  32.7327  3.5561 752.0952
  32.7928  3.5414 752.5588
  32.8529  3.5267 753.0205
  32.9129  3.5121 753.4803
  32.9730  3.4976 753.9382
  33.0330  3.4831 754.3941
  33.0931  3.4687 754.8482
  33.1532  3.4543 755.3004
  33.2132  3.4401 755.7507
  33.2733  3.4258 756.1991
  33.3333  3.4116 756.6457
  33.3934  3.3975 757.0904
  33.4535  3.3835 757.5333
  33.5135  3.3695 757.9744
  33.5736  3.3555 758.4136
  33.6336  3.3416 758.8509
  33.6937  3.3278 759.2865
  33.7538  3.3140 759.7203
  33.8138  3.3003 760.1522
  33.8739  3.2867 760.5824
  33.9339  3.2731 761.0108
  33.9940  3.2595 761.4374
  34.0541  3.2461 761.8622
  34.1141  3.2326 762.2852
  34.1742  3.2192 762.7065
  34.2342  3.2059 763.1261
  34.2943  3.1927 763.5439
  34.3544  3.1795 763.9600
  34.4144  3.1663 764.3743
  34.4745  3.1532 764.7870
  34.5345  3.1402 765.1979
  34.5946  3.1272 765.6071
  34.6547  3.1142 766.0146
  34.7147  3.1014 766.4204
  34.7748  3.0885 766.8245
  34.8348  3.0757 767.2270
  34.8949  3.0630 767.6278
  34.9550  3.0504 768.0269
  35.0150  3.0377 768.4243
  35.0751  3.0252 768.8201
  35.1351  3.0127 769.2143
  35.1952  3.0002 769.6068
  35.2553  2.9878 769.9977
  35.3153  2.9754 770.3870
  35.3754  2.9631 770.7746
  35.4354  2.9509 771.1607
  35.4955  2.9387 771.5451
  35.5556  2.9265 771.9280
  35.6156  2.9144 772.3092
  35.6757  2.9024 772.6889
  35.7357  2.8904 773.0670
  35.7958  2.8784 773.4435
  35.8559  2.8665 773.8185
  35.9159  2.8546 774.1919
  35.9760  2.8428 774.5637
  36.0360  2.8311 774.9340
  36.0961  2.8194 775.3028
  36.1562  2.8077 775.6700
  36.2162  2.7961 776.0357
  36.2763  2.7845 776.3999
  36.3363  2.7730 776.7626
  36.3964  2.7616 777.1238
  36.4565  2.7502 777.4834
  36.5165  2.7388 777.8416
  36.5766  2.7275 778.1983
  36.6366  2.7162 778.5535
  36.6967  2.7050 778.9072
  36.7568  2.6938 779.2595
  36.8168  2.6826 779.6103
  36.8769  2.6715 779.9596
  36.9369  2.6605 780.3075
  36.9970  2.6495 780.6540
  37.0571  2.6385 780.9990
  37.1171  2.6276 781.3426
  37.1772  2.6168 781.6847
  37.2372  2.6060 782.0254
  37.2973  2.5952 782.3648
  37.3574  2.5845 782.7027
  37.4174  2.5738 783.0392
  37.4775  2.5631 783.3743
  37.5375  2.5525 783.7080
  37.5976  2.5420 784.0403
  37.6577  2.5315 784.3712
  37.7177  2.5210 784.7008
  37.7778  2.5106 785.0290
  37.8378  2.5002 785.3558
  37.8979  2.4899 785.6813
  37.9580  2.4796 786.0054
  38.0180  2.4694 786.3282
  38.0781  2.4592 786.6496
  38.1381  2.4490 786.9697
  38.1982  2.4389 787.2885
  38.2583  2.4288 787.6060
  38.3183  2.4188 787.9221
  38.3784  2.4088 788.2369
  38.4384  2.3988 788.5504
  38.4985  2.3889 788.8626
  38.5586  2.3790 789.1735
  38.6186  2.3692 789.4831
  38.6787  2.3594 789.7915
  38.7387  2.3497 790.0985
  38.7988  2.3399 790.4043
  38.8589  2.3303 790.7088
  38.9189  2.3206 791.0121
  38.9790  2.3111 791.3140
  39.0390  2.3015 791.6148
  39.0991  2.2920 791.9142
  39.1592  2.2825 792.2125
  39.2192  2.2731 792.5095
  39.2793  2.2637 792.8052
  39.3393  2.2544 793.0998
  39.3994  2.2451 793.3931
  39.4595  2.2358 793.6852
  39.5195  2.2265 793.9760
  39.5796  2.2173 794.2657
  39.6396  2.2082 794.5542
  39.6997  2.1991 794.8414
  39.7598  2.1900 795.1275
  39.8198  2.1809 795.4124
  39.8799  2.1719 795.6961
  39.9399  2.1630 795.9786
  40.0000  2.1540 796.2600
  40.0601  2.1451 796.5401
  40.1201  2.1363 796.8192
  40.1802  2.1275 797.0970
  40.2402  2.1187 797.3737
  40.3003  2.1099 797.6493
  40.3604  2.1012 797.9237
  40.4204  2.0925 798.1969
  40.4805  2.0839 798.4691
  40.5405  2.0753 798.7401
  40.6006  2.0667 799.0100
  40.6607  2.0582 799.2787
  40.7207  2.0497 799.5464
  40.7808  2.0412 799.8129
  40.8408  2.0328 800.0783
  40.9009  2.0244 800.3426
  40.9610  2.0160 800.6058
  41.0210  2.0077 800.8680
  41.0811  1.9994 801.1290
  41.1411  1.9912 801.3890
  41.2012  1.9830 801.6478
  41.2613  1.9748 801.9056
  41.3213  1.9666 802.1624
  41.3814  1.9585 802.4180
  41.4414  1.9504 802.6726
  41.5015  1.9424 802.9262
  41.5616  1.9344 803.1786
  41.6216  1.9264 803.4301
  41.6817  1.9184 803.6805
  41.7417  1.9105 803.9298
  41.8018  1.9026 804.1782
  41.8619  1.8948 804.4254
  41.9219  1.8869 804.6717
  41.9820  1.8792 804.9169
  42.0420  1.8714 805.1612
  42.1021  1.8637 805.4044
  42.1622  1.8560 805.6465
  42.2222  1.8483 805.8877
  42.2823  1.8407 806.1279
  42.3423  1.8331 806.3671
  42.4024  1.8255 806.6053
  42.4625  1.8180 806.8425
  42.5225  1.8105 807.0787
  42.5826  1.8030 807.3140
  42.6426  1.7956 807.5482
  42.7027  1.7882 807.7815
  42.7628  1.7808 808.0138
  42.8228  1.7735 808.2452
  42.8829  1.7662 808.4756
  42.9429  1.7589 808.7050
  43.0030  1.7516 808.9335
  43.0631  1.7444 809.1610
  43.1231  1.7372 809.3876
  43.1832  1.7300 809.6132
  43.2432  1.7229 809.8380
  43.3033  1.7158 810.0617
  43.3634  1.7087 810.2846
  43.4234  1.7017 810.5065
  43.4835  1.6947 810.7275
  43.5435  1.6877 810.9476
  43.6036  1.6807 811.1667
  43.6637  1.6738 811.3850
  43.7237  1.6669 811.6023
  43.7838  1.6600 811.8188
  43.8438  1.6532 812.0343
  43.9039  1.6463 812.2490
  43.9640  1.6395 812.4627
  44.0240  1.6328 812.6756
  44.0841  1.6261 812.8876
  44.1441  1.6194 813.0987
  44.2042  1.6127 813.3089
  44.2643  1.6060 813.5183
  44.3243  1.5994 813.7268
  44.3844  1.5928 813.9344
  44.4444  1.5863 814.1411
  44.5045  1.5797 814.3470
  44.5646  1.5732 814.5521
  44.6246  1.5667 814.7563
  44.6847  1.5603 814.9596
  44.7447  1.5538 815.1621
  44.8048  1.5474 815.3638
  44.8649  1.5410 815.5646
  44.9249  1.5347 815.7646
  44.9850  1.5284 815.9637
  45.0450  1.5221 816.1620
  45.1051  1.5158 816.3595
  45.1652  1.5096 816.5562
  45.2252  1.5033 816.7521
  45.2853  1.4971 816.9471
  45.3453  1.4910 817.1414
  45.4054  1.4848 817.3348
  45.4655  1.4787 817.5274
  45.5255  1.4726 817.7193
  45.5856  1.4666 817.9103
  45.6456  1.4605 818.1005
  45.7057  1.4545 818.2900
  45.7658  1.4485 818.4787
  45.8258  1.4425 818.6665
  45.8859  1.4366 818.8536
  45.9459  1.4307 819.0400
  46.0060  1.4248 819.2255
  46.0661  1.4189 819.4103
  46.1261  1.4131 819.5943
  46.1862  1.4073 819.7775
  46.2462  1.4015 819.9600
  46.3063  1.3957 820.1417
  46.3664  1.3899 820.3227
  46.4264  1.3842 820.5029
  46.4865  1.3785 820.6824
  46.5465  1.3728 820.8611
  46.6066  1.3672 821.0391
  46.6667  1.3616 821.2163
  46.7267  1.3560 821.3928
  46.7868  1.3504 821.5686
  46.8468  1.3448 821.7436
  46.9069  1.3393 821.9180
  46.9670  1.3338 822.0916
  47.0270  1.3283 822.2644
  47.0871  1.3228 822.4366
  47.1471  1.3174 822.6080
  47.2072  1.3119 822.7787
  47.2673  1.3065 822.9487
  47.3273  1.3012 823.1181
  47.3874  1.2958 823.2867
  47.4474  1.2905 823.4546
  47.5075  1.2852 823.6218
  47.5676  1.2799 823.7883
  47.6276  1.2746 823.9541
  47.6877  1.2694 824.1192
  47.7477  1.2641 824.2837
  47.8078  1.2589 824.4474
  47.8679  1.2538 824.6105
  47.9279  1.2486 824.7729
  47.9880  1.2435 824.9347
  48.0480  1.2384 825.0957
  48.1081  1.2333 825.2561
  48.1682  1.2282 825.4158
  48.2282  1.2231 825.5749
  48.2883  1.2181 825.7333
  48.3483  1.2131 825.8910
  48.4084  1.2081 826.0481
  48.4685  1.2031 826.2045
  48.5285  1.1982 826.3603
  48.5886  1.1933 826.5154
  48.6486  1.1884 826.6699
  48.7087  1.1835 826.8238
  48.7688  1.1786 826.9770
  48.8288  1.1738 827.1296
  48.8889  1.1689 827.2815
  48.9489  1.1641 827.4328
  49.0090  1.1593 827.5835
  49.0691  1.1546 827.7335
  49.1291  1.1498 827.8830
  49.1892  1.1451 828.0318
  49.2492  1.1404 828.1800
  49.3093  1.1357 828.3276
  49.3694  1.1310 828.4745
  49.4294  1.1264 828.6209
  49.4895  1.1218 828.7666
  49.5495  1.1172 828.9117
  49.6096  1.1126 829.0563
  49.6697  1.1080 829.2002
  49.7297  1.1034 829.3436
  49.7898  1.0989 829.4863
  49.8498  1.0944 829.6284
  49.9099  1.0899 829.7700
  49.9700  1.0854 829.9110
  50.0300  1.0810 830.0514
  50.0901  1.0765 830.1912
  50.1502  1.0721 830.3304
  50.2102  1.0677 830.4690
  50.2703  1.0633 830.6071
  50.3303  1.0589 830.7446
  50.3904  1.0546 830.8815
  50.4505  1.0503 831.0179
  50.5105  1.0459 831.1536
  50.5706  1.0417 831.2889
  50.6306  1.0374 831.4235
  50.6907  1.0331 831.5576
  50.7508  1.0289 831.6912
  50.8108  1.0246 831.8242
  50.8709  1.0204 831.9566
  50.9309  1.0163 832.0885
  50.9910  1.0121 832.2198
  51.0511  1.0079 832.3506
  51.1111  1.0038 832.4809
  51.1712  0.9997 832.6106
  51.2312  0.9956 832.7397
  51.2913  0.9915 832.8684
  51.3514  0.9874 832.9965
  51.4114  0.9834 833.1240
  51.4715  0.9793 833.2511
  51.5315  0.9753 833.3776
  51.5916  0.9713 833.5036
  51.6517  0.9673 833.6290
  51.7117  0.9634 833.7539
  51.7718  0.9594 833.8784
  51.8318  0.9555 834.0023
  51.8919  0.9515 834.1257
  51.9520  0.9476 834.2485
  52.0120  0.9438 834.3709
  52.0721  0.9399 834.4928
  52.1321  0.9360 834.6141
  52.1922  0.9322 834.7349
  52.2523  0.9284 834.8553
  52.3123  0.9246 834.9751
  52.3724  0.9208 835.0945
  52.4324  0.9170 835.2133
