     time      11      10       00      01
   0.0000  0.0000  0.0000   0.0000  0.0000
   0.0601  0.0367  0.0369   0.0372  0.0369
   0.1201  0.1409  0.1442   0.1475  0.1442
   0.1802  0.3045  0.3168   0.3292  0.3168
   0.2402  0.5203  0.5502   0.5803  0.5502
   0.3003  0.7812  0.8401   0.8993  0.8401
   0.3604  1.0804  1.1822   1.2844  1.1822
   0.4204  1.4116  1.5724   1.7339  1.5724
   0.4805  1.7684  2.0068   2.2461  2.0068
   0.5405  2.1450  2.4817   2.8196  2.4817
   0.6006  2.5356  2.9934   3.4527  2.9934
   0.6607  2.9349  3.5385   4.1439  3.5385
   0.7207  3.3377  4.1135   4.8916  4.1135
   0.7808  3.7390  4.7153   5.6946  4.7153
   0.8408  4.1341  5.3409   6.5512  5.3409
   0.9009  4.5185  5.9871   7.4601  5.9871
   0.9610  4.8878  6.6512   8.4199  6.6512
   1.0210  5.2380  7.3304   9.4294  7.3304
   1.0811  5.5653  8.0222  10.4870  8.0222
   1.1411  5.8659  8.7240  11.5917  8.7240
   1.2012  6.1364  9.4334  12.7421  9.4334
   1.2613  6.3735 10.1480  13.9370 10.1480
   1.3213  6.5744 10.8658  15.1752 10.8658
   1.3814  6.7363 11.5846  16.4555 11.5846
   1.4414  6.8571 12.3023  17.7767 12.3023
   1.5015  6.9356 13.0171  19.1378 13.0171
   1.5616  6.9730 13.7271  20.5376 13.7271
   1.6216  6.9766 14.4306  21.9751 14.4306
   1.6817  6.9616 15.1258  23.4491 15.1258
   1.7417  6.9402 15.8112  24.9588 15.8112
   1.8018  6.9162 16.4853  26.5029 16.4853
   1.8619  6.8911 17.1465  28.0807 17.1465
   1.9219  6.8653 17.7937  29.6910 17.7937
   1.9820  6.8391 18.4253  31.3330 18.4253
   2.0420  6.8126 19.0403  33.0058 19.0403
   2.1021  6.7860 19.6374  34.7083 19.6374
   2.1622  6.7592 20.2155  36.4398 20.2155
   2.2222  6.7324 20.7736  38.1994 20.7736
   2.2823  6.7056 21.3107  39.9862 21.3107
   2.3423  6.6787 21.8258  41.7994 21.8258
   2.4024  6.6519 22.3180  43.6382 22.3180
   2.4625  6.6251 22.7866  45.5018 22.7866
   2.5225  6.5983 23.2308  47.3894 23.2308
   2.5826  6.5716 23.6498  49.3003 23.6498
   2.6426  6.5450 24.0429  51.2337 24.0429
   2.7027  6.5184 24.4096  53.1889 24.4096
   2.7628  6.4919 24.7493  55.1653 24.7493
   2.8228  6.4655 25.0613  57.1620 25.0613
   2.8829  6.4391 25.3453  59.1785 25.3453
   2.9429  6.4128 25.6008  61.2140 25.6008
   3.0030  6.3866 25.8274  63.2680 25.8274
   3.0631  6.3605 26.0247  65.3397 26.0247
   3.1231  6.3345 26.1924  67.4286 26.1924
   3.1832  6.3086 26.3304  69.5341 26.3304
   3.2432  6.2827 26.4383  71.6556 26.4383
   3.3033  6.2570 26.5163  73.7924 26.5163
   3.3634  6.2313 26.5643  75.9441 26.5643
   3.4234  6.2057 26.5826  78.1101 26.5826
   3.4835  6.1803 26.5719  80.2898 26.5719
   3.5435  6.1549 26.5337  82.4828 26.5337
   3.6036  6.1296 26.4710  84.6884 26.4710
   3.6637  6.1044 26.3895  86.9062 26.3895
   3.7237  6.0793 26.2964  89.1357 26.2964
   3.7838  6.0543 26.1978  91.3765 26.1978
   3.8438  6.0294 26.0966  93.6280 26.0966
   3.9039  6.0045 25.9940  95.8898 25.9940
   3.9640  5.9798 25.8907  98.1614 25.8907
   4.0240  5.9552 25.7871 100.4425 25.7871
   4.0841  5.9306 25.6834 102.7325 25.6834
   4.1441  5.9062 25.5796 105.0310 25.5796
   4.2042  5.8819 25.4760 107.3378 25.4760
   4.2643  5.8576 25.3725 109.6522 25.3725
   4.3243  5.8335 25.2692 111.9740 25.2692
   4.3844  5.8094 25.1661 114.3028 25.1661
   4.4444  5.7855 25.0633 116.6382 25.0633
   4.5045  5.7616 24.9608 118.9799 24.9608
   4.5646  5.7378 24.8586 121.3274 24.8586
   4.6246  5.7141 24.7568 123.6804 24.7568
   4.6847  5.6906 24.6553 126.0387 24.6553
   4.7447  5.6671 24.5541 128.4018 24.5541
   4.8048  5.6437 24.4532 130.7695 24.4532
   4.8649  5.6204 24.3527 133.1413 24.3527
   4.9249  5.5972 24.2526 135.5171 24.2526
   4.9850  5.5741 24.1528 137.8966 24.1528
   5.0450  5.5510 24.0534 140.2793 24.0534
   5.1051  5.5281 23.9544 142.6651 23.9544
   5.1652  5.5053 23.8558 145.0536 23.8558
   5.2252  5.4825 23.7575 147.4446 23.7575
   5.2853  5.4599 23.6596 149.8378 23.6596
   5.3453  5.4373 23.5620 152.2330 23.5620
   5.4054  5.4148 23.4649 154.6299 23.4649
   5.4655  5.3925 23.3681 157.0282 23.3681
   5.5255  5.3702 23.2717 159.4277 23.2717
   5.5856  5.3480 23.1756 161.8283 23.1756
   5.6456  5.3259 23.0800 164.2295 23.0800
   5.7057  5.3038 22.9847 166.6313 22.9847
   5.7658  5.2819 22.8898 169.0334 22.8898
   5.8258  5.2601 22.7953 171.4355 22.7953
   5.8859  5.2383 22.7011 173.8376 22.7011
   5.9459  5.2167 22.6073 176.2393 22.6073
   6.0060  5.1951 22.5139 178.6405 22.5139
   6.0661  5.1736 22.4209 181.0409 22.4209
   6.1261  5.1522 22.3283 183.4405 22.3283
   6.1862  5.1309 22.2360 185.8390 22.2360
   6.2462  5.1097 22.1441 188.2362 22.1441
   6.3063  5.0885 22.0525 190.6320 22.0525
   6.3664  5.0675 21.9613 193.0261 21.9613
   6.4264  5.0465 21.8705 195.4185 21.8705
   6.4865  5.0256 21.7801 197.8089 21.7801
   6.5465  5.0048 21.6900 200.1972 21.6900
   6.6066  4.9841 21.6003 202.5833 21.6003
   6.6667  4.9635 21.5109 204.9670 21.5109
   6.7267  4.9430 21.4220 207.3481 21.4220
   6.7868  4.9225 21.3333 209.7266 21.3333
   6.8468  4.9022 21.2451 212.1022 21.2451
   6.9069  4.8819 21.1572 214.4748 21.1572
   6.9670  4.8617 21.0696 216.8444 21.0696
   7.0270  4.8415 20.9824 219.2108 20.9824
   7.0871  4.8215 20.8956 221.5738 20.8956
   7.1471  4.8015 20.8091 223.9333 20.8091
   7.2072  4.7817 20.7230 226.2893 20.7230
   7.2673  4.7619 20.6372 228.6416 20.6372
   7.3273  4.7422 20.5518 230.9900 20.5518
   7.3874  4.7225 20.4667 233.3346 20.4667
   7.4474  4.7030 20.3820 235.6751 20.3820
   7.5075  4.6835 20.2976 238.0116 20.2976
   7.5676  4.6641 20.2136 240.3438 20.2136
   7.6276  4.6448 20.1299 242.6717 20.1299
   7.6877  4.6256 20.0465 244.9952 20.0465
   7.7477  4.6064 19.9635 247.3142 19.9635
   7.8078  4.5874 19.8809 249.6286 19.8809
   7.8679  4.5684 19.7985 251.9383 19.7985
   7.9279  4.5495 19.7165 254.2433 19.7165
   7.9880  4.5306 19.6349 256.5435 19.6349
   8.0480  4.5119 19.5536 258.8388 19.5536
   8.1081  4.4932 19.4726 261.1290 19.4726
   8.1682  4.4746 19.3919 263.4142 19.3919
   8.2282  4.4560 19.3116 265.6943 19.3116
   8.2883  4.4376 19.2316 267.9692 19.2316
   8.3483  4.4192 19.1520 270.2388 19.1520
   8.4084  4.4009 19.0726 272.5031 19.0726
   8.4685  4.3827 18.9936 274.7619 18.9936
   8.5285  4.3645 18.9149 277.0154 18.9149
   8.5886  4.3465 18.8366 279.2633 18.8366
   8.6486  4.3285 18.7586 281.5056 18.7586
   8.7087  4.3105 18.6808 283.7423 18.6808
   8.7688  4.2927 18.6034 285.9734 18.6034
   8.8288  4.2749 18.5264 288.1987 18.5264
   8.8889  4.2572 18.4496 290.4182 18.4496
   8.9489  4.2396 18.3732 292.6319 18.3732
   9.0090  4.2220 18.2971 294.8398 18.2971
   9.0691  4.2045 18.2212 297.0417 18.2212
   9.1291  4.1871 18.1457 299.2377 18.1457
   9.1892  4.1698 18.0706 301.4276 18.0706
   9.2492  4.1525 17.9957 303.6116 17.9957
   9.3093  4.1353 17.9211 305.7894 17.9211
   9.3694  4.1182 17.8469 307.9611 17.8469
   9.4294  4.1011 17.7729 310.1267 17.7729
   9.4895  4.0841 17.6992 312.2861 17.6992
   9.5495  4.0672 17.6259 314.4393 17.6259
