     time      11      10      00       01
   6.4264 11.6239 10.2127 19.9536  54.1844
   6.4865 11.5757 10.1703 19.8708  54.4610
   6.5465 11.5276 10.1281 19.7883  54.7459
   6.6066 11.4798 10.0861 19.7061  55.0391
   6.6667 11.4322 10.0442 19.6243  55.3409
   6.7267 11.3847 10.0026 19.5428  55.6516
   6.7868 11.3375  9.9611 19.4617  55.9712
   6.8468 11.2904  9.9197 19.3809  56.2999
   6.9069 11.2436  9.8786 19.3004  56.6380
   6.9670 11.1969  9.8376 19.2203  56.9855
   7.0270 11.1504  9.7967 19.1405  57.3427
   7.0871 11.1041  9.7561 19.0611  57.7097
   7.1471 11.0581  9.7156 18.9819  58.0865
   7.2072 11.0122  9.6753 18.9031  58.4734
   7.2673 10.9665  9.6351 18.8246  58.8704
   7.3273 10.9209  9.5951 18.7465  59.2777
   7.3874 10.8756  9.5553 18.6686  59.6954
   7.4474 10.8305  9.5157 18.5911  60.1236
   7.5075 10.7855  9.4762 18.5139  60.5623
   7.5676 10.7408  9.4368 18.4371  61.0117
   7.6276 10.6962  9.3977 18.3605  61.4717
   7.6877 10.6518  9.3587 18.2843  61.9426
   7.7477 10.6076  9.3198 18.2084  62.4244
   7.8078 10.5635  9.2812 18.1328  62.9171
   7.8679 10.5197  9.2426 18.0575  63.4208
   7.9279 10.4760  9.2043 17.9825  63.9355
   7.9880 10.4325  9.1661 17.9078  64.4614
   8.0480 10.3892  9.1280 17.8335  64.9983
   8.1081 10.3461  9.0901 17.7594  65.5464
   8.1682 10.3032  9.0524 17.6857  66.1057
   8.2282 10.2604  9.0148 17.6122  66.6763
   8.2883 10.2178  8.9774 17.5391  67.2581
   8.3483 10.1754  8.9402 17.4663  67.8511
   8.4084 10.1331  8.9031 17.3938  68.4554
   8.4685 10.0911  8.8661 17.3215  69.0710
   8.5285 10.0492  8.8293 17.2496  69.6979
   8.5886 10.0075  8.7926 17.1780  70.3361
   8.6486  9.9659  8.7561 17.1066  70.9855
   8.7087  9.9246  8.7198 17.0356  71.6463
   8.7688  9.8834  8.6836 16.9649  72.3183
   8.8288  9.8423  8.6476 16.8944  73.0016
   8.8889  9.8015  8.6117 16.8243  73.6961
   8.9489  9.7608  8.5759 16.7544  74.4018
   9.0090  9.7203  8.5403 16.6848  75.1188
   9.0691  9.6799  8.5049 16.6156  75.8469
   9.1291  9.6397  8.4696 16.5466  76.5861
   9.1892  9.5997  8.4344 16.4779  77.3365
   9.2492  9.5599  8.3994 16.4094  78.0979
   9.3093  9.5202  8.3645 16.3413  78.8704
   9.3694  9.4806  8.3298 16.2734  79.6539
   9.4294  9.4413  8.2952 16.2058  80.4484
   9.4895  9.4021  8.2608 16.1386  81.2538
   9.5495  9.3631  8.2265 16.0715  82.0700
   9.6096  9.3242  8.1924 16.0048  82.8970
   9.6697  9.2855  8.1583 15.9383  83.7349
   9.7297  9.2469  8.1245 15.8721  84.5834
   9.7898  9.2085  8.0908 15.8062  85.4426
   9.8498  9.1703  8.0572 15.7406  86.3124
   9.9099  9.1322  8.0237 15.6752  87.1928
   9.9700  9.0943  7.9904 15.6101  88.0836
  10.0300  9.0566  7.9572 15.5453  88.9849
  10.0901  9.0190  7.9242 15.4808  89.8965
  10.1502  8.9815  7.8913 15.4165  90.8185
  10.2102  8.9442  7.8585 15.3524  91.7506
  10.2703  8.9071  7.8259 15.2887  92.6929
  10.3303  8.8701  7.7934 15.2252  93.6453
  10.3904  8.8333  7.7611 15.1620  94.6078
  10.4505  8.7966  7.7289 15.0990  95.5801
  10.5105  8.7601  7.6968 15.0363  96.5624
  10.5706  8.7237  7.6648 14.9739  97.5544
  10.6306  8.6875  7.6330 14.9117  98.5562
  10.6907  8.6514  7.6013 14.8498  99.5676
  10.7508  8.6155  7.5698 14.7881 100.5885
  10.8108  8.5797  7.5383 14.7267 101.6190
  10.8709  8.5441  7.5070 14.6655 102.6589
  10.9309  8.5086  7.4759 14.6046 103.7081
  10.9910  8.4733  7.4448 14.5440 104.7666
